program_id,result_binary,gpa_normalized,gre_quant,gre_verbal,toefl,undergrad_tier_encoded,intern_score,intern_count,research_score,is_international,is_female,major_relevance_score,has_paper,has_research
32,0,3.8,165.0,165.0,,,,,0,0.0,,,,
6,1,3.3,169.0,167.0,,,,,0,1.0,,,,
32,1,3.85,160.0,169.0,,,,,0,0.0,,,,
18,0,3.72,168.0,156.0,,,,,0,1.0,,,,
32,1,3.73,165.0,167.0,,,,,0,1.0,,,,
25,1,3.68,170.0,168.0,,,,,0,0.0,,,,
25,0,3.41,167.0,157.0,,,,,0,1.0,,,,
4,0,3.3,167.0,160.0,,,,,0,1.0,,,,
18,0,3.82,170.0,158.0,,,,,0,1.0,,,,
4,1,3.94,169.0,158.0,,,,,0,1.0,,,,
18,0,3.94,164.0,169.0,,,,,0,1.0,,,,
27,0,3.78,168.0,160.0,,,,,0,1.0,,,,
4,0,3.92,169.0,161.0,,,,,0,1.0,,,,
25,0,3.95,170.0,165.0,,,,,0,0.0,,,,
36,1,3.83,165.0,162.0,,,,,0,0.0,,,,
32,1,3.97,165.0,167.0,,,,,0,0.0,,,,
4,1,3.51,167.0,161.0,,,,,0,1.0,,,,
4,1,3.19,169.0,162.0,,,,,0,0.0,,,,
32,1,3.4,168.0,160.0,,,,,0,1.0,,,,
32,1,4.0,167.0,158.0,,,,,0,1.0,,,,
32,1,3.8,170.0,,,,,,0,1.0,,,,
18,1,3.98,169.0,161.0,,,,,0,1.0,,,,
4,0,3.5,165.0,160.0,,,,,0,1.0,,,,
36,0,3.7,161.0,170.0,,,,,0,1.0,,,,
4,1,3.84,163.0,169.0,,,,,0,0.0,,,,
4,1,3.89,169.0,162.0,,,,,0,1.0,,,,
36,1,3.71,155.0,164.0,,,,,0,0.0,,,,
18,0,3.95,167.0,161.0,,,,,0,0.0,,,,
26,1,3.9,157.0,161.0,,,,,0,1.0,,,,
27,1,4.0,170.0,,,,,,0,1.0,,,,
4,0,3.58,167.0,162.0,,,,,0,0.0,,,,
27,0,3.56,170.0,156.0,,,,,0,1.0,,,,
27,0,4.0,170.0,161.0,,,,,0,1.0,,,,
4,1,3.14,169.0,169.0,,,,,0,0.0,,,,
4,1,3.45,168.0,158.0,,,,,0,1.0,,,,
4,1,3.91,169.0,163.0,,,,,0,0.0,,,,
4,1,3.6,168.0,155.0,,,,,0,1.0,,,,
4,1,3.95,170.0,163.0,,,,,0,0.0,,,,
4,1,3.88,169.0,161.0,,,,,0,1.0,,,,
4,0,3.95,170.0,168.0,,,,,0,1.0,,,,
4,0,3.82,146.0,170.0,,,,,0,1.0,,,,
4,1,3.79,160.0,169.0,,,,,0,1.0,,,,
32,0,3.91,164.0,166.0,,,,,0,0.0,,,,
6,0,3.61,156.0,166.0,,,,,0,0.0,,,,
4,0,3.81,168.0,154.0,,,,,0,0.0,,,,
4,1,3.9,168.0,159.0,,,,,0,0.0,,,,
6,1,3.6,167.0,159.0,,,,,0,1.0,,,,
36,1,3.84,165.0,161.0,,,,,0,0.0,,,,
4,1,3.62,170.0,168.0,,,,,0,1.0,,,,
36,1,3.63,163.0,163.0,,,,,0,1.0,,,,
25,0,3.5,160.0,160.0,,,,,0,0.0,,,,
36,0,3.03,162.0,166.0,,,,,0,0.0,,,,
32,1,3.7,161.0,163.0,,,,,0,0.0,,,,
4,1,3.8,166.0,161.0,,,,,0,1.0,,,,
32,1,3.83,168.0,161.0,,,,,0,1.0,,,,
27,1,4.0,170.0,170.0,,,,,0,0.0,,,,
4,1,3.7,167.0,164.0,,,,,0,1.0,,,,
6,0,3.3,160.0,147.0,,,,,0,1.0,,,,
5,1,4.0,170.0,157.0,,,,,0,,,,,
22,1,3.86,,,111.0,,,,0,,,,,
23,1,2.64,151.0,170.0,,,,,0,,,,,
8,1,3.77,,,,,,,0,1.0,,,,
23,1,3.3,146.0,162.0,,,,,0,,,,,
5,0,4.0,,,111.0,,,,0,,,,,
22,1,3.74,,,111.0,,,,0,,,,,
10,0,2.91,,,107.0,,,,0,,,,,
8,0,3.6,,,,,,,0,1.0,,,,
10,0,3.84,155.0,163.0,,,,,0,,,,,
8,1,3.02,169.0,159.0,,,,,0,,,,,
1,0,3.84,155.0,163.0,,,,,0,,,,,
5,0,3.02,169.0,159.0,,,,,0,,,,,
23,1,3.98,167.0,162.0,,,,,0,,,,,
23,1,3.89,151.0,170.0,,,,,0,,,,,
8,0,3.0,,,,,,,0,1.0,,,,
4,0,3.0,,,,,,,0,1.0,,,,
4,0,3.0,,,120.0,,,,0,,,,,
36,1,3.96,,,,,,,0,0.0,,,,
8,0,3.7,,,,,,,0,0.0,,,,
4,0,3.4,,,110.0,,,,0,,,,,
8,1,3.7,,,,,,,0,0.0,,,,
4,0,3.73,,,113.0,,,,0,,,,,
8,1,3.9,,,,,,,0,1.0,,,,
8,0,3.92,,,,,,,0,1.0,,,,
8,1,3.4,,,,,,,0,1.0,,,,
36,0,3.7,,,,,,,0,1.0,,,,
18,0,3.99,160.0,170.0,,,,,0,,,,,
8,1,3.9,,,,,,,0,1.0,,,,
8,1,3.61,,,,,,,0,1.0,,,,
10,0,3.6,,,98.0,,,,0,,,,,
22,0,3.95,,,112.0,,,,0,,,,,
18,1,3.98,154.0,170.0,,,,,0,,,,,
8,0,3.52,,,,,,,0,1.0,,,,
8,0,3.65,,,,,,,0,0.0,,,,
4,0,3.66,,,114.0,,,,0,,,,,
5,0,3.88,,,,,,,0,0.0,,,,
5,0,3.67,160.0,166.0,,,,,0,,,,,
4,0,3.5,,,116.0,,,,0,,,,,
32,0,3.88,,,,,,,0,0.0,,,,
8,0,3.75,,,,,,,0,1.0,,,,
8,1,3.8,,,,,,,0,1.0,,,,
31,1,3.9,,,,,,,0,1.0,,,,
29,1,3.35,147.0,170.0,,,,,0,,,,,
22,1,3.56,,,114.0,,,,0,,,,,
5,0,3.5,,,112.0,,,,0,,,,,
27,0,3.6,,,111.0,,,,0,,,,,
8,1,3.7,,,,,,,0,0.0,,,,
4,1,3.32,,,,,,,0,0.0,,,,
22,1,3.63,,,116.0,,,,0,,,,,
5,1,3.86,,,,,,,0,1.0,,,,
23,1,3.96,,,,,,,0,0.0,,,,
20,1,3.8,,,,,,,0,0.0,,,,
8,0,3.7,,,,,,,0,0.0,,,,
8,0,4.0,161.0,155.0,,,,,0,,,,,
4,0,3.0,,,,,,,0,1.0,,,,
22,1,3.53,,,108.0,,,,0,,,,,
22,0,3.43,,,105.0,,,,0,,,,,
5,0,3.3,,,,,,,0,0.0,,,,
22,1,3.8,,,102.0,,,,0,,,,,
5,0,3.7,,,,,,,0,0.0,,,,
6,1,3.3,,,,,,,0,1.0,,,,
8,0,3.52,,,,,,,0,1.0,,,,
22,0,3.17,,,91.0,,,,0,,,,,
6,0,3.7,,,,,,,0,1.0,,,,
22,1,3.5,,,109.0,,,,0,,,,,
22,1,3.2,,,113.0,,,,0,,,,,
8,1,3.54,,,,,,,0,1.0,,,,
17,1,3.3,,,,,,,0,1.0,,,,
23,1,3.3,,,,,,,0,1.0,,,,
35,1,3.67,,,,,,,0,0.0,,,,
4,0,3.04,,,,,,,0,1.0,,,,
5,1,3.6,,,,,,,0,0.0,,,,
22,1,3.703,,,103.0,,,,0,,,,,
4,0,4.0,,,,,,,0,0.0,,,,
8,1,3.41,,,,,,,0,0.0,,,,
18,0,3.8,,,,,,,0,1.0,,,,
22,0,3.5,,,106.0,,,,0,,,,,
32,1,3.8,,,112.0,,,,0,,,,,
8,0,3.75,,,,,,,0,1.0,,,,
4,0,3.8,159.0,166.0,,,,,0,,,,,
8,0,3.0,,,,,,,0,1.0,,,,
5,0,3.75,,,,,,,0,1.0,,,,
32,1,3.9,,,118.0,,,,0,,,,,
36,1,3.77,,,,,,,0,1.0,,,,
23,1,3.8,,,,,,,0,0.0,,,,
1,1,3.7,,,,,,,0,1.0,,,,
20,1,3.71,,,,,,,0,1.0,,,,
8,1,3.88,,,,,,,0,1.0,,,,
4,0,3.84,,,109.0,,,,0,,,,,
8,1,3.65,,,,,,,0,0.0,,,,
1,0,3.8,,,,,,,0,1.0,,,,
4,0,3.4,,,,,,,0,1.0,,,,
5,0,3.5,,,116.0,,,,0,,,,,
5,0,3.0,,,120.0,,,,0,,,,,
8,1,3.61,,,,,,,0,1.0,,,,
6,1,3.92,,,,,,,0,1.0,,,,
5,1,3.91,,,,,,,0,0.0,,,,
2,0,3.25,,,101.0,,,,0,,,,,
32,1,3.73,,,113.0,,,,0,,,,,
2,1,3.82,,,115.0,,,,0,,,,,
22,1,3.7,,,101.0,,,,0,,,,,
22,1,3.6,,,106.0,,,,0,,,,,
10,0,3.86,,,109.0,,,,0,,,,,
32,1,3.4,,,110.0,,,,0,,,,,
8,0,4.0,155.0,161.0,,,,,0,,,,,
8,0,4.0,,,,,,,0,1.0,,,,
10,0,3.81,,,107.0,,,,0,,,,,
5,1,3.59,,,,,,,0,0.0,,,,
5,1,3.67,,,108.0,,,,0,,,,,
2,1,4.0,,,106.0,,,,0,,,,,
23,1,3.6,,,,,,,0,0.0,,,,
5,0,3.37,,,114.0,,,,0,,,,,
22,1,3.83,,,102.0,,,,0,,,,,
4,1,2.52,,153.0,,,,,0,1.0,,,,
22,0,3.46,,,113.0,,,,0,,,,,
8,1,4.0,170.0,,,,,,0,,,,,
5,0,3.88,,,,,,,0,0.0,,,,
4,0,4.0,,,,,,,0,0.0,,,,
18,0,3.9,,,,,,,0,0.0,,,,
18,0,3.5,,,,,,,0,0.0,,,,
8,1,3.65,161.0,160.0,,,,,0,,,,,
1,1,3.9,,,,,,,0,1.0,,,,
22,0,3.1,,,102.0,,,,0,,,,,
5,0,3.02,159.0,169.0,,,,,0,,,,,
4,1,3.57,,,,,,,0,0.0,,,,
1,0,3.65,,,,,,,0,0.0,,,,
22,1,3.89,,,110.0,,,,0,,,,,
5,1,3.85,167.0,163.0,,,,,0,,,,,
22,0,3.85,,,110.0,,,,0,,,,,
14,1,3.5,,,,,,,0,1.0,,,,
5,0,3.52,,,,,,,0,1.0,,,,
5,1,3.69,,,108.0,,,,0,,,,,
10,0,3.63,,,107.0,,,,0,,,,,
1,0,3.85,,,,,,,0,1.0,,,,
1,0,3.59,164.0,153.0,,,,,0,,,,,
4,0,3.8,,,112.0,,,,0,,,,,
10,0,3.91,,,,,,,0,1.0,,,,
8,1,3.4,,,,,,,0,1.0,,,,
10,1,3.91,,,,,,,0,1.0,,,,
8,1,3.9,,,,,,,0,1.0,,,,
5,1,3.55,,,,,,,0,0.0,,,,
4,0,3.69,,,108.0,,,,0,,,,,
18,0,3.92,,,,,,,0,0.0,,,,
1,1,3.62,151.0,163.0,,,,,0,,,,,
8,0,3.76,,,,,,,0,1.0,,,,
4,0,2.84,,,,,,,0,0.0,,,,
36,0,3.95,,,,,,,0,0.0,,,,
6,0,3.32,143.0,162.0,,,,,0,,,,,
23,1,3.91,155.0,167.0,,,,,0,,,,,
18,0,3.7,,,,,,,0,1.0,,,,
5,0,3.45,,,108.0,,,,0,,,,,
5,0,3.89,,,,,,,0,0.0,,,,
27,0,3.7,,,112.0,,,,0,,,,,
18,0,3.72,149.0,161.0,,,,,0,,,,,
27,0,3.67,,,108.0,,,,0,,,,,
1,1,3.72,149.0,161.0,,,,,0,,,,,
27,1,3.7,,,113.0,,,,0,,,,,
8,1,3.8,170.0,166.0,,,,,0,,,,,
32,0,3.6,,,98.0,,,,0,,,,,
5,1,3.7,,,,,,,0,1.0,,,,
6,1,3.7,,,,,,,0,1.0,,,,
23,0,3.76,,,,,,,0,1.0,,,,
22,0,3.7,,,101.0,,,,0,,,,,
6,1,3.52,,,,,,,0,1.0,,,,
26,1,3.8,,,,,,,0,0.0,,,,
5,0,3.5,,,,,,,0,1.0,,,,
4,0,4.0,,,111.0,,,,0,,,,,
35,0,3.65,,,,,,,0,0.0,,,,
4,1,3.7,,,116.0,,,,0,,,,,
1,0,3.3,,,,,,,0,1.0,,,,
10,1,3.71,,,,,,,0,1.0,,,,
22,1,3.9,,,104.0,,,,0,,,,,
23,1,3.3,,,,,,,0,0.0,,,,
26,1,3.66,,,,,,,0,1.0,,,,
1,1,3.82,,,,,,,0,1.0,,,,
1,1,4.0,170.0,153.0,,,,,0,,,,,
27,0,3.82,,,115.0,,,,0,,,,,
18,1,3.99,,,,,,,0,1.0,,,,
5,1,3.82,,,,,,,0,1.0,,,,
22,1,3.87,,,106.0,,,,0,,,,,
5,1,3.99,,,,,,,0,1.0,,,,
6,1,3.99,,,,,,,0,1.0,,,,
5,0,3.96,170.0,150.0,,,,,0,,,,,
5,0,3.84,,,,,,,0,0.0,,,,
8,1,3.8,,,,,,,0,1.0,,,,
1,0,3.75,,,,,,,0,1.0,,,,
14,1,3.86,,,,,,,0,1.0,,,,
6,1,3.83,154.0,170.0,,,,,0,,,,,
31,1,3.84,,,112.0,,,,0,,,,,
0,0,3.6,,,98.0,,,,0,,,,,
0,0,4.0,,,109.0,,,,0,,,,,
6,0,2.76,,,115.0,,,,0,,,,,
14,0,3.63,,,107.0,,,,0,,,,,
-1,0,3.45,,,103.0,,,,0,,,,,
28,1,3.4,,,100.0,,,,0,,,,,
34,0,3.71,,169.0,,,,,0,1.0,,,,
6,1,3.1,,,102.0,,,,0,,,,,
-1,0,2.57,,,101.0,,,,0,,,,,
0,1,3.8,,,102.0,,,,0,,,,,
33,1,3.7,,,110.0,,,,0,,,,,
28,1,3.6,,,110.0,,,,0,,,,,
14,0,3.45,,,103.0,,,,0,,,,,
33,1,3.24,,,113.0,,,,0,,,,,
6,1,3.82,,,115.0,,,,0,,,,,
6,1,3.62,,,117.0,,,,0,,,,,
-1,1,2.76,,,115.0,,,,0,,,,,
6,0,3.9,,,112.0,,,,0,,,,,
31,0,2.57,,,101.0,,,,0,,,,,
-1,1,3.6,,,98.0,,,,0,,,,,
6,1,3.5,,,111.0,,,,0,,,,,
0,1,3.7,,,104.0,,,,0,,,,,
9,1,3.18,,,107.0,,,,0,,,,,
9,1,3.44,,,113.0,,,,0,,,,,
1,0,3.8,,,113.0,,,,0,,,,,
14,1,3.6,,,107.0,,,,0,,,,,
1,0,3.5,,,114.0,,,,0,,,,,
0,0,3.4,,,110.0,,,,0,,,,,
6,0,3.87,,,106.0,,,,0,,,,,
8,0,3.67,160.0,166.0,,,,,0,,,,,
6,0,3.7,,,101.0,,,,0,,,,,
14,0,3.0,,,120.0,,,,0,,,,,
27,0,3.99,170.0,160.0,,,,,0,,,,,
9,1,3.89,,,115.0,,,,0,,,,,
0,0,2.57,,,101.0,,,,0,,,,,
10,0,3.72,,,116.0,,,,0,,,,,
9,1,3.0,,,91.0,,,,0,,,,,
9,1,3.72,,,101.0,,,,0,,,,,
33,1,3.9,,,112.0,,,,0,,,,,
0,0,2.75,,,108.0,,,,0,,,,,
20,1,3.98,,,103.0,,,,0,,,,,
36,0,3.61,,,108.0,,,,0,,,,,
31,0,3.7,,,101.0,,,,0,,,,,
20,1,3.44,,,105.0,,,,0,,,,,
20,0,2.76,,,115.0,,,,0,,,,,
20,1,3.59,,,100.0,,,,0,,,,,
31,0,3.55,,,109.0,,,,0,,,,,
36,1,3.5,,,113.0,,,,0,,,,,
8,1,3.06,,162.0,,,,,0,1.0,,,,
20,1,3.55,,,111.0,,,,0,,,,,
33,1,3.8,,,102.0,,,,0,,,,,
0,0,3.72,,,100.0,,,,0,,,,,
36,1,3.5,,,104.0,,,,0,,,,,
28,1,3.1,,,95.0,,,,0,,,,,
8,0,3.25,,,,,,,0,1.0,,,,
20,1,3.24,,,113.0,,,,0,,,,,
32,1,3.77,,,,,,,0,0.0,,,,
8,1,4.0,,,,,,,0,1.0,,,,
36,0,3.69,,,101.0,,,,0,,,,,
36,0,2.57,,,101.0,,,,0,,,,,
33,0,3.36,,,101.0,,,,0,,,,,
17,0,3.8,,,,,,,0,0.0,,,,
4,0,3.47,,,101.0,,,,0,,,,,
31,1,3.7,,,113.0,,,,0,,,,,
33,0,3.84,,,109.0,,,,0,,,,,
23,1,3.69,,,,,,,0,1.0,,,,
36,0,3.4,,,99.0,,,,0,,,,,
23,1,3.9,,,,,,,0,0.0,,,,
33,1,3.81,,,112.0,,,,0,,,,,
36,1,2.75,,,108.0,,,,0,,,,,
32,1,3.74,,,,,,,0,0.0,,,,
5,1,3.64,,,,,,,0,1.0,,,,
31,0,3.83,,,106.0,,,,0,,,,,
8,1,3.5,154.0,170.0,,,,,0,,,,,
14,1,3.6,,,111.0,,,,0,,,,,
28,1,3.52,,,102.0,,,,0,,,,,
6,1,3.89,,,115.0,,,,0,,,,,
6,1,3.58,,,113.0,,,,0,,,,,
33,1,3.5,,,109.0,,,,0,,,,,
31,0,3.5,,,102.0,,,,0,,,,,
33,1,3.63,,,116.0,,,,0,,,,,
8,1,4.0,,,,,,,0,0.0,,,,
33,1,3.43,,,105.0,,,,0,,,,,
6,0,3.2,,,113.0,,,,0,,,,,
31,0,4.0,,,105.0,,,,0,,,,,
28,1,3.84,,,109.0,,,,0,,,,,
20,1,3.59,,,104.0,,,,0,,,,,
20,1,3.3,,,109.0,,,,0,,,,,
20,1,3.0,,,96.0,,,,0,,,,,
8,0,3.9,,,,,,,0,0.0,,,,
31,0,3.5,,,113.0,,,,0,,,,,
20,1,3.1,,,104.0,,,,0,,,,,
20,1,3.5,,,109.0,,,,0,,,,,
4,1,3.82,,,115.0,,,,0,,,,,
14,0,3.47,,,101.0,,,,0,,,,,
6,1,3.83,,,111.0,,,,0,,,,,
34,1,3.28,,,114.0,,,,0,,,,,
1,0,3.76,,,98.0,,,,0,,,,,
10,1,3.28,,,114.0,,,,0,,,,,
6,0,3.74,,,111.0,,,,0,,,,,
1,1,3.9,,,110.0,,,,0,,,,,
34,0,3.9,,,,,,,0,1.0,,,,
35,0,3.81,,,112.0,,,,0,,,,,
27,1,3.85,,169.0,,,,,0,1.0,,,,
1,0,3.47,,,112.0,,,,0,,,,,
1,1,3.8,,,107.0,,,,0,,,,,
1,1,3.62,,,117.0,,,,0,,,,,
6,1,4.0,,,115.0,,,,0,,,,,
35,0,3.28,,,114.0,,,,0,,,,,
1,0,3.86,,,106.0,,,,0,,,,,
34,1,3.84,,,109.0,,,,0,,,,,
1,1,3.44,,,113.0,,,,0,,,,,
1,0,3.86,,,106.0,,,,0,,,,,
1,0,3.63,,,116.0,,,,0,,,,,
1,1,3.9,,170.0,,,,,0,1.0,,,,
6,0,3.63,,,110.0,,,,0,,,,,
6,0,3.8,,,112.0,,,,0,,,,,
1,1,3.62,,,109.0,,,,0,,,,,
34,0,3.69,,,101.0,,,,0,,,,,
34,1,3.32,,,108.0,,,,0,,,,,
34,1,3.63,,,107.0,,,,0,,,,,
35,1,3.53,,,107.0,,,,0,,,,,
8,0,3.9,,,,,,,0,1.0,,,,
1,1,3.74,,,111.0,,,,0,,,,,
34,1,3.8,,,112.0,,,,0,,,,,
34,1,3.5,,,113.0,,,,0,,,,,
34,1,3.8,,,110.0,,,,0,,,,,
34,1,3.5,,,116.0,,,,0,,,,,
34,1,3.4,,,110.0,,,,0,,,,,
6,0,3.47,,,112.0,,,,0,,,,,
34,1,2.75,,,108.0,,,,0,,,,,
23,0,3.78,165.0,148.0,,,,,0,,,,,
34,1,3.0,,,120.0,,,,0,,,,,
1,1,3.8,,,105.0,,,,0,,,,,
6,0,3.5,,,104.0,,,,0,,,,,
34,1,3.89,,,110.0,,,,0,,,,,
9,0,3.8,,,110.0,,,,0,,,,,
32,0,3.6,157.0,165.0,,,,,0,,,,,
0,0,4.0,,,105.0,,,,0,,,,,
9,1,3.4,,,110.0,,,,0,,,,,
6,0,3.1,,,98.0,,,,0,,,,,
1,0,3.68,,,103.0,,,,0,,,,,
35,0,3.0,,,120.0,,,,0,,,,,
0,0,3.8,,,112.0,,,,0,,,,,
1,0,3.4,,,103.0,,,,0,,,,,
8,1,3.96,,168.0,,,,,0,1.0,,,,
14,1,2.76,,,115.0,,,,0,,,,,
34,1,3.53,,,107.0,,,,0,,,,,
34,1,3.36,,,117.0,,,,0,,,,,
14,1,3.85,,,110.0,,,,0,,,,,
6,0,3.4,,,110.0,,,,0,,,,,
0,0,3.69,,,101.0,,,,0,,,,,
6,0,3.83,,,106.0,,,,0,,,,,
14,0,3.81,,,107.0,,,,0,,,,,
9,0,3.81,,,112.0,,,,0,,,,,
6,0,3.5,,,113.0,,,,0,,,,,
14,1,3.81,,,112.0,,,,0,,,,,
0,0,3.5,,,113.0,,,,0,,,,,
9,1,3.84,,,109.0,,,,0,,,,,
9,1,3.68,,,101.0,,,,0,,,,,
35,1,4.0,,,111.0,,,,0,,,,,
6,1,3.95,,,112.0,,,,0,,,,,
0,0,3.8,,,113.0,,,,0,,,,,
34,1,3.72,,,116.0,,,,0,,,,,
1,1,3.916,,,112.0,,,,0,,,,,
1,1,4.0,,,105.0,,,,0,,,,,
35,1,3.5,,,104.0,,,,0,,,,,
35,1,3.6,,,111.0,,,,0,,,,,
35,1,3.68,,,102.0,,,,0,,,,,
6,1,3.73,,,113.0,,,,0,,,,,
0,0,4.0,,,106.0,,,,0,,,,,
6,0,3.8,,,110.0,,,,0,,,,,
26,0,3.0,150.0,166.0,,,,,0,,,,,
35,0,3.57,,,108.0,,,,0,,,,,
33,1,3.45,,,108.0,,,,0,,,,,
-1,0,3.5,,,106.0,,,,0,,,,,
21,1,3.81,,,,,,,0,1.0,,,,
27,0,3.9,,,,,,,0,1.0,,,,
8,0,3.34,,,,,,,0,1.0,,,,
22,1,3.9,,,118.0,,,,0,,,,,
32,1,3.9,143.0,166.0,,,,,0,,,,,
1,1,3.7,149.0,167.0,,,,,0,,,,,
4,0,3.75,,,103.0,,,,0,,,,,
8,1,3.81,139.0,166.0,,,,,0,,,,,
5,0,3.95,,,112.0,,,,0,,,,,
5,0,3.72,152.0,170.0,,,,,0,,,,,
10,1,3.8,,,110.0,,,,0,,,,,
25,0,3.83,,,,,,,0,1.0,,,,
2,0,3.14,,,,,,,0,1.0,,,,
22,0,2.57,,,101.0,,,,0,,,,,
8,1,3.61,,,,,,,0,1.0,,,,
-1,1,3.52,,,102.0,,,,0,,,,,
29,1,3.79,,,,,,,0,1.0,,,,
32,0,3.5,,,106.0,,,,0,,,,,
32,1,3.6,,,,,,,0,1.0,,,,
14,1,3.6,,,,,,,0,1.0,,,,
1,1,3.93,157.0,170.0,,,,,0,,,,,
5,0,3.7,,,,,,,0,0.0,,,,
32,1,2.76,,,115.0,,,,0,,,,,
34,1,4.0,,,,,,,0,0.0,,,,
25,1,3.99,,,,,,,0,0.0,,,,
32,1,3.9,,,,,,,0,1.0,,,,
32,0,3.9,,,104.0,,,,0,,,,,
-1,1,3.9,,,112.0,,,,0,,,,,
25,1,3.94,164.0,169.0,,,,,0,,,,,
-1,1,3.7,,,101.0,,,,0,,,,,
25,0,4.0,,,,,,,0,0.0,,,,
22,1,3.69,,,108.0,,,,0,,,,,
32,0,3.44,,,113.0,,,,0,,,,,
25,0,3.8,,,,,,,0,1.0,,,,
6,1,3.7,162.0,170.0,,,,,0,,,,,
23,0,3.93,141.0,167.0,,,,,0,,,,,
5,1,3.8,,,99.0,,,,0,,,,,
25,0,3.67,152.0,170.0,,,,,0,,,,,
1,1,3.66,,,,,,,0,1.0,,,,
27,0,3.2,,,113.0,,,,0,,,,,
5,1,4.0,,,115.0,,,,0,,,,,
27,0,3.58,,,113.0,,,,0,,,,,
14,1,3.62,159.0,170.0,,,,,0,,,,,
21,1,3.95,156.0,170.0,,,,,0,,,,,
23,1,3.83,154.0,170.0,,,,,0,,,,,
6,1,3.92,161.0,167.0,,,,,0,,,,,
22,0,3.48,,,111.0,,,,0,,,,,
10,1,3.65,160.0,167.0,,,,,0,,,,,
5,0,3.74,,,111.0,,,,0,,,,,
1,0,3.76,151.0,170.0,,,,,0,,,,,
14,0,3.83,154.0,170.0,,,,,0,,,,,
22,0,3.86,,,109.0,,,,0,,,,,
22,1,3.84,,,109.0,,,,0,,,,,
25,1,3.84,150.0,170.0,,,,,0,,,,,
18,1,3.9,168.0,170.0,,,,,0,,,,,
8,1,4.0,,,,,,,0,1.0,,,,
22,1,3.7,,,116.0,,,,0,,,,,
25,0,3.8,168.0,170.0,,,,,0,,,,,
25,1,3.82,164.0,170.0,,,,,0,,,,,
18,0,3.5,153.0,169.0,,,,,0,,,,,
5,1,3.75,156.0,167.0,,,,,0,,,,,
8,1,3.63,,168.0,,,,,0,1.0,,,,
17,0,3.83,154.0,170.0,,,,,0,,,,,
-1,0,3.28,,,114.0,,,,0,,,,,
22,0,3.66,,,114.0,,,,0,,,,,
0,0,3.18,,,107.0,,,,0,,,,,
36,1,3.75,,,108.0,,,,0,,,,,
36,1,3.59,,,104.0,,,,0,,,,,
36,1,3.7,,,101.0,,,,0,,,,,
33,1,3.5,,,113.0,,,,0,,,,,
0,0,3.98,,,103.0,,,,0,,,,,
5,1,3.9,,,104.0,,,,0,,,,,
4,1,3.7,,,117.0,,,,0,,,,,
4,0,3.95,,,109.0,,,,0,,,,,
0,0,3.58,,,113.0,,,,0,,,,,
27,1,4.0,,,,,,,0,1.0,,,,
0,1,3.95,,,117.0,,,,0,,,,,
5,1,3.81,,,107.0,,,,0,,,,,
0,0,3.36,,,111.0,,,,0,,,,,
0,1,3.79,,,113.0,,,,0,,,,,
0,1,4.0,,,105.0,,,,0,,,,,
4,1,4.0,,,120.0,,,,0,,,,,
4,0,3.35,,,100.0,,,,0,,,,,
36,1,3.17,,,91.0,,,,0,,,,,
36,0,3.65,,,98.0,,,,0,,,,,
33,0,3.57,,,108.0,,,,0,,,,,
5,0,3.87,,,106.0,,,,0,,,,,
22,1,3.3,,,106.0,,,,0,,,,,
22,1,3.95,,,109.0,,,,0,,,,,
32,1,3.94,,,112.0,,,,0,,,,,
32,0,3.6,,,106.0,,,,0,,,,,
32,0,3.18,,,107.0,,,,0,,,,,
22,1,3.7,,,101.0,,,,0,,,,,
20,1,3.36,,,101.0,,,,0,,,,,
26,0,3.7,170.0,152.0,,,,,0,,,,,
22,0,3.47,,,101.0,,,,0,,,,,
20,1,3.54,,,112.0,,,,0,,,,,
20,1,3.84,,,109.0,,,,0,,,,,
26,0,3.5,165.0,150.0,,,,,0,,,,,
22,1,3.4,,,117.0,,,,0,,,,,
20,1,3.72,,,116.0,,,,0,,,,,
22,1,3.5,,,118.0,,,,0,,,,,
0,0,4.0,,,109.0,,,,0,,,,,
4,1,3.6,,,113.0,,,,0,,,,,
0,0,3.43,,,105.0,,,,0,,,,,
36,0,3.6,,,98.0,,,,0,,,,,
4,1,3.5,,,,,,,0,0.0,,,,
36,0,4.0,,,109.0,,,,0,,,,,
32,0,3.82,,,,,,,0,0.0,,,,
5,0,2.76,,,115.0,,,,0,,,,,
8,1,4.0,,,,,,,0,1.0,,,,
36,1,3.9,,,118.0,,,,0,,,,,
32,0,3.66,156.0,170.0,,,,,0,,,,,
0,0,3.87,,,106.0,,,,0,,,,,
5,1,4.0,,,105.0,,,,0,,,,,
8,0,3.8,,,,,,,0,0.0,,,,
5,0,3.82,,,109.0,,,,0,,,,,
0,0,3.7,,,101.0,,,,0,,,,,
0,0,3.89,,,113.0,,,,0,,,,,
33,1,3.5,,,116.0,,,,0,,,,,
1,0,3.96,161.0,168.0,,,,,0,,,,,
5,0,3.44,,,113.0,,,,0,,,,,
0,0,3.5,,,106.0,,,,0,,,,,
33,0,3.0,,,120.0,,,,0,,,,,
5,0,3.7,,,102.0,,,,0,,,,,
5,0,3.53,,,108.0,,,,0,,,,,
5,1,3.5,,,109.0,,,,0,,,,,
5,0,3.87,,,106.0,,,,0,,,,,
20,0,3.6,,,98.0,,,,0,,,,,
20,0,3.52,,,102.0,,,,0,,,,,
22,1,3.67,,,102.0,,,,0,,,,,
32,1,3.84,,,114.0,,,,0,,,,,
