id,gender,bg_type,nationality,gpa,gpa_scale,gre,toefl,major,intern_desc,has_paper,has_research,courses_note,program,result,season,source
4238,unknown,,,3.44,4,170,,,,不明,不明,,uchicago-msfm,accepted,16Fall,quantnet_tracker
4239,unknown,,,3.69,4,170,,,,不明,不明,,uchicago-msfm,accepted,16Fall,quantnet_tracker
4240,unknown,,,3.73,4,170,,,,不明,不明,,uchicago-msfm,rejected,16Fall,quantnet_tracker
4241,unknown,,,3.83,4,168,,,,不明,不明,,uchicago-msfm,rejected,16Fall,quantnet_tracker
4242,unknown,,,3.71,4,169,,,,不明,不明,,uchicago-msfm,accepted,16Fall,quantnet_tracker
4243,unknown,,,3.74,4,170,,,,不明,不明,,uchicago-msfm,rejected,16Fall,quantnet_tracker
4244,unknown,,,3.98,4,168,,,,不明,不明,,uchicago-msfm,accepted,16Fall,quantnet_tracker
4245,unknown,,,3.76,4,170,,,,不明,不明,,uchicago-msfm,accepted,16Fall,quantnet_tracker
4246,unknown,,,3.8,4,169,,,,不明,不明,,uchicago-msfm,accepted,16Fall,quantnet_tracker
4247,unknown,,,3.7,4,167,,,,不明,不明,,uchicago-msfm,rejected,16Fall,quantnet_tracker
4248,unknown,,,3.4,4,170,,,,不明,不明,,uchicago-msfm,rejected,16Fall,quantnet_tracker
4249,unknown,,,3.89,4,169,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4250,unknown,,,3.92,4,165,,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4251,unknown,,,3.8,4,168,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4252,unknown,,,3.82,4,170,,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4253,unknown,,,3.95,4,167,,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4254,unknown,,,3.5,4,166,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4255,unknown,,,3.94,4,168,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4256,unknown,,,3.93,4,170,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4257,unknown,,,3.7,4,167,,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4258,unknown,,,3.6,4,168,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4259,unknown,,,3.82,4,167,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4260,unknown,,,3.97,4,170,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4261,unknown,,,3.8,4,170,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4262,unknown,,,3.7,4,167,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4263,unknown,,,3,4,166,,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4264,unknown,,,3.34,4,170,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4265,unknown,,,3.85,4,165,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4266,unknown,,,3.55,4,165,,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4267,unknown,,,3.55,4,170,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4268,unknown,,,3.73,4,167,,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4269,unknown,,,3.86,4,170,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4270,unknown,,,3.61,4,170,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4271,unknown,,,3.95,4,168,,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4272,unknown,,,3.77,4,168,,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4273,unknown,,,3.64,4,169,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4274,unknown,,,3,4,164,,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4275,unknown,,,3.4,4,170,110,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4276,unknown,,,3.83,4,169,,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4277,unknown,,,3.84,4,167,,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4278,unknown,,,,4,170,,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4279,unknown,,,3.4,4,170,,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4280,unknown,,,3.68,4,170,,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4281,unknown,,,3.6,4,170,,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4282,unknown,,,3.62,4,170,,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4283,unknown,,,3.16,4,170,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4284,unknown,,,3.73,4,170,113,,,不明,不明,,uchicago-msfm,accepted,15Fall,quantnet_tracker
4285,unknown,,,3.78,4,167,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4286,unknown,,,4,4,164,,,,不明,不明,,uchicago-msfm,rejected,15Fall,quantnet_tracker
4287,unknown,,,3.6,4,168,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4288,unknown,,,3.73,4,170,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4289,unknown,,,3.85,4,170,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4290,unknown,,,3.71,4,168,,,,不明,不明,,uchicago-msfm,rejected,14Fall,quantnet_tracker
4291,unknown,,,3.75,4,170,,,,不明,不明,,uchicago-msfm,rejected,14Fall,quantnet_tracker
4292,unknown,,,3.75,4,170,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4293,unknown,,,3.64,4,167,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4294,unknown,,,3.8,4,167,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4295,unknown,,,3.71,4,170,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4296,unknown,,,2.9,4,164,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4297,unknown,,,3.52,4,165,,,,不明,不明,,uchicago-msfm,rejected,14Fall,quantnet_tracker
4298,unknown,,,3.4,4,167,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4299,unknown,,,3.15,4,170,,,,不明,不明,,uchicago-msfm,rejected,14Fall,quantnet_tracker
4300,unknown,,,3.96,4,167,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4301,unknown,,,3.59,4,170,,,,不明,不明,,uchicago-msfm,rejected,14Fall,quantnet_tracker
4302,unknown,,,3.9,4,164,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4303,unknown,,,3.9,4,168,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4304,unknown,,,3.98,4,168,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4305,unknown,,,3.8,4,170,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4306,unknown,,,3.65,4,167,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4307,unknown,,,3.74,4,170,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4308,unknown,,,,4,168,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4309,unknown,,,4,4,170,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4310,unknown,,,3.92,4,130,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4311,unknown,,,3.7,4,170,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4312,unknown,,,3,4,,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4313,unknown,,,3.9,4,166,,,,不明,不明,,uchicago-msfm,rejected,14Fall,quantnet_tracker
4314,unknown,,,3.74,4,166,,,,不明,不明,,uchicago-msfm,rejected,14Fall,quantnet_tracker
4315,unknown,,,3,4,168,,,,不明,不明,,uchicago-msfm,rejected,14Fall,quantnet_tracker
4316,unknown,,,3.37,4,,,,,不明,不明,,uchicago-msfm,rejected,14Fall,quantnet_tracker
4317,unknown,,,3.05,4,170,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4318,unknown,,,3.55,4,170,,,,不明,不明,,uchicago-msfm,rejected,14Fall,quantnet_tracker
4319,unknown,,,3.87,4,170,,,,不明,不明,,uchicago-msfm,rejected,14Fall,quantnet_tracker
4320,unknown,,,3.7,4,168,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4321,unknown,,,3.95,4,170,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4322,unknown,,,3.61,4,166,,,,不明,不明,,uchicago-msfm,rejected,14Fall,quantnet_tracker
4323,unknown,,,3.66,4,170,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4324,unknown,,,3.81,4,170,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4325,unknown,,,3.4,4,170,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4326,unknown,,,3.79,4,167,,,,不明,不明,,uchicago-msfm,rejected,14Fall,quantnet_tracker
4327,unknown,,,3.5,4,167,113,,,不明,不明,,uchicago-msfm,rejected,14Fall,quantnet_tracker
4328,unknown,,,3.99,4,168,,,,不明,不明,,uchicago-msfm,accepted,14Fall,quantnet_tracker
4329,unknown,,,3.9,4,168,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4330,unknown,,,3.83,4,170,106,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4331,unknown,,,2.5,4,169,,,,不明,不明,,uchicago-msfm,rejected,13Fall,quantnet_tracker
4332,unknown,,,3.6,4,170,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4333,unknown,,,3.65,4,170,,,,不明,不明,,uchicago-msfm,rejected,13Fall,quantnet_tracker
4334,unknown,,,3.8,4,165,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4335,unknown,,,3.3,4,162,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4336,unknown,,,3.66,4,166,,,,不明,不明,,uchicago-msfm,rejected,13Fall,quantnet_tracker
4337,unknown,,,3.5,4,170,104,,,不明,不明,,uchicago-msfm,rejected,13Fall,quantnet_tracker
4338,unknown,,,3.75,4,166,,,,不明,不明,,uchicago-msfm,rejected,13Fall,quantnet_tracker
4339,unknown,,,3.98,4,166,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4340,unknown,,,3.78,4,166,,,,不明,不明,,uchicago-msfm,rejected,13Fall,quantnet_tracker
4341,unknown,,,3.92,4,166,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4342,unknown,,,3.67,4,170,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4343,unknown,,,3.77,4,166,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4344,unknown,,,4,4,169,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4345,unknown,,,3.1,4,166,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4346,unknown,,,3.84,4,170,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4347,unknown,,,4,4,166,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4348,unknown,,,3.92,4,168,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4349,unknown,,,3.92,4,169,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4350,unknown,,,3.7,4,166,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4351,unknown,,,3.8,4,153,,,,不明,不明,,uchicago-msfm,rejected,13Fall,quantnet_tracker
4352,unknown,,,3.82,4,166,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4353,unknown,,,3.93,4,166,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4354,unknown,,,3.76,4,170,,,,不明,不明,,uchicago-msfm,rejected,13Fall,quantnet_tracker
4355,unknown,,,3.7,4,166,112,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4356,unknown,,,3.5,4,168,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4357,unknown,,,3.5,4,164,,,,不明,不明,,uchicago-msfm,rejected,13Fall,quantnet_tracker
4358,unknown,,,3.65,4,162,,,,不明,不明,,uchicago-msfm,rejected,13Fall,quantnet_tracker
4359,unknown,,,3.5,4,,,,,不明,不明,,uchicago-msfm,rejected,13Fall,quantnet_tracker
4360,unknown,,,3.7,4,170,,,,不明,不明,,uchicago-msfm,rejected,13Fall,quantnet_tracker
4361,unknown,,,3.4,4,170,,,,不明,不明,,uchicago-msfm,rejected,13Fall,quantnet_tracker
4362,unknown,,,3.62,4,165,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4363,unknown,,,3.8,4,170,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4364,unknown,,,3.7,4,170,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4365,unknown,,,3.25,4,165,,,,不明,不明,,uchicago-msfm,rejected,13Fall,quantnet_tracker
4366,unknown,,,3.5,4,,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4367,unknown,,,3.8,4,162,,,,不明,不明,,uchicago-msfm,accepted,13Fall,quantnet_tracker
4368,unknown,,,,4,,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4369,unknown,,,3.6,4,166,,,,不明,不明,,uchicago-msfm,rejected,12Fall,quantnet_tracker
4370,unknown,,,3.25,4,166,,,,不明,不明,,uchicago-msfm,rejected,12Fall,quantnet_tracker
4371,unknown,,,3.8,4,170,,,,不明,不明,,uchicago-msfm,rejected,12Fall,quantnet_tracker
4372,unknown,,,3.8,4,166,112,,,不明,不明,,uchicago-msfm,rejected,12Fall,quantnet_tracker
4373,unknown,,,3.86,4,166,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4374,unknown,,,2.9,4,167,,,,不明,不明,,uchicago-msfm,rejected,12Fall,quantnet_tracker
4375,unknown,,,3.6,4,163,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4376,unknown,,,3.4,4,159,,,,不明,不明,,uchicago-msfm,rejected,12Fall,quantnet_tracker
4377,unknown,,,3.3,4,166,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4378,unknown,,,3.4,4,170,,,,不明,不明,,uchicago-msfm,rejected,12Fall,quantnet_tracker
4379,unknown,,,3.7,4,166,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4380,unknown,,,3.8,4,166,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4381,unknown,,,3.83,4,166,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4382,unknown,,,3.7,4,164,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4383,unknown,,,3.9,4,160,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4384,unknown,,,3.6,4,169,,,,不明,不明,,uchicago-msfm,rejected,12Fall,quantnet_tracker
4385,unknown,,,3.21,4,161,,,,不明,不明,,uchicago-msfm,rejected,12Fall,quantnet_tracker
4386,unknown,,,3.5,4,164,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4387,unknown,,,3.94,4,166,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4388,unknown,,,3.82,4,166,,,,不明,不明,,uchicago-msfm,rejected,12Fall,quantnet_tracker
4389,unknown,,,3.6,4,166,111,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4390,unknown,,,3.98,4,166,,,,不明,不明,,uchicago-msfm,rejected,12Fall,quantnet_tracker
4391,unknown,,,3.73,4,165,,,,不明,不明,,uchicago-msfm,rejected,12Fall,quantnet_tracker
4392,unknown,,,4,4,166,111,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4393,unknown,,,3.57,4,166,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4394,unknown,,,3.79,4,170,,,,不明,不明,,uchicago-msfm,rejected,12Fall,quantnet_tracker
4395,unknown,,,3.65,4,168,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4396,unknown,,,3.77,4,153,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4397,unknown,,,3.5,4,169,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4398,unknown,,,3.92,4,166,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4399,unknown,,,4,4,166,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4400,unknown,,,4,4,169,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4401,unknown,,,3.89,4,166,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4402,unknown,,,3.65,4,166,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4403,unknown,,,3.91,4,166,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4404,unknown,,,3.5,4,166,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4405,unknown,,,3.93,4,166,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4406,unknown,,,4,4,168,,,,不明,不明,,uchicago-msfm,rejected,12Fall,quantnet_tracker
4407,unknown,,,3.71,4,166,,,,不明,不明,,uchicago-msfm,accepted,12Fall,quantnet_tracker
4408,unknown,,,3.83,4,166,,,,不明,不明,,uchicago-msfm,rejected,12Fall,quantnet_tracker
4409,unknown,,,3.5,4,166,,,,不明,不明,,uchicago-msfm,accepted,11Fall,quantnet_tracker
4410,unknown,,,3,4,166,,,,不明,不明,,uchicago-msfm,rejected,11Fall,quantnet_tracker
4411,unknown,,,3.6,4,166,,,,不明,不明,,uchicago-msfm,rejected,11Fall,quantnet_tracker
4412,unknown,,,3.4,4,166,,,,不明,不明,,uchicago-msfm,rejected,11Fall,quantnet_tracker
4413,unknown,,,,4,,,,,不明,不明,,uchicago-msfm,accepted,11Fall,quantnet_tracker
4414,unknown,,,3.7,4,166,,,,不明,不明,,uchicago-msfm,rejected,11Fall,quantnet_tracker
4415,unknown,,,,4,163,,,,不明,不明,,uchicago-msfm,accepted,11Fall,quantnet_tracker
4416,unknown,,,3.96,4,166,,,,不明,不明,,uchicago-msfm,accepted,11Fall,quantnet_tracker
4417,unknown,,,,4,,,,,不明,不明,,uchicago-msfm,rejected,11Fall,quantnet_tracker
4418,unknown,,,3.6,4,166,,,,不明,不明,,uchicago-msfm,accepted,11Fall,quantnet_tracker
4419,unknown,,,3.75,4,166,,,,不明,不明,,uchicago-msfm,accepted,11Fall,quantnet_tracker
4420,unknown,,,3.7,4,,113,,,不明,不明,,uchicago-msfm,accepted,11Fall,quantnet_tracker
4421,unknown,,,3.58,4,166,,,,不明,不明,,uchicago-msfm,rejected,11Fall,quantnet_tracker
4422,unknown,,,3.7,4,166,,,,不明,不明,,uchicago-msfm,accepted,11Fall,quantnet_tracker
4423,unknown,,,3.66,4,170,110,,,不明,不明,,uchicago-msfm,accepted,11Fall,quantnet_tracker
4424,unknown,,,3,4,166,,,,不明,不明,,uchicago-msfm,accepted,11Fall,quantnet_tracker
4425,unknown,,,,4,,,,,不明,不明,,uchicago-msfm,accepted,10Fall,quantnet_tracker
4426,unknown,,,3.7,4,166,,,,不明,不明,,uchicago-msfm,accepted,10Fall,quantnet_tracker
4427,unknown,,,3.82,4,166,115,,,不明,不明,,uchicago-msfm,accepted,10Fall,quantnet_tracker
4428,unknown,,,3.5,4,166,,,,不明,不明,,uchicago-msfm,accepted,10Fall,quantnet_tracker
4429,unknown,,,,4,,,,,不明,不明,,uchicago-msfm,rejected,10Fall,quantnet_tracker
4430,unknown,,,3.2,4,170,,,,不明,不明,,rutgers-mqf,accepted,26Fall,quantnet_tracker
4431,unknown,,,3.75,4,160,108,,,不明,不明,,rutgers-mqf,accepted,26Fall,quantnet_tracker
4432,unknown,,,3.89,4,,110,,,不明,不明,,rutgers-mqf,accepted,26Fall,quantnet_tracker
4433,unknown,,,3.338,4,169,,,,不明,不明,,rutgers-mqf,accepted,26Fall,quantnet_tracker
4434,unknown,,,3.65,4,159,98,,,不明,不明,,rutgers-mqf,rejected,26Fall,quantnet_tracker
4435,unknown,,,3.6,4,170,,,,不明,不明,,rutgers-mqf,accepted,26Fall,quantnet_tracker
4436,unknown,,,3.30,4,168,,,,不明,不明,,rutgers-mqf,accepted,26Fall,quantnet_tracker
4437,unknown,,,3.57,4,,103,,,不明,不明,,rutgers-mqf,accepted,26Fall,quantnet_tracker
4438,unknown,,,3.11,4,170,,,,不明,不明,,rutgers-mqf,accepted,26Fall,quantnet_tracker
4439,unknown,,,3.7,4,170,101,,,不明,不明,,rutgers-mqf,accepted,26Fall,quantnet_tracker
4440,unknown,,,3.17,4,162,91,,,不明,不明,,rutgers-mqf,accepted,26Fall,quantnet_tracker
4441,unknown,,,3.2,4,,,,,不明,不明,,rutgers-mqf,accepted,26Fall,quantnet_tracker
4442,unknown,,,3.2,4,170,113,,,不明,不明,,rutgers-mqf,accepted,26Fall,quantnet_tracker
4443,unknown,,,3.5,4,,,,,不明,不明,,rutgers-mqf,accepted,24Fall,quantnet_tracker
4444,unknown,,,2.86,4,,,,,不明,不明,,rutgers-mqf,accepted,26Fall,quantnet_tracker
4445,unknown,,,3.34,4,162,110,,,不明,不明,,rutgers-mqf,accepted,26Fall,quantnet_tracker
4446,unknown,,,3.45,4,,,,,不明,不明,,rutgers-mqf,accepted,26Fall,quantnet_tracker
4447,unknown,,,3.44,4,,105,,,不明,不明,,rutgers-mqf,accepted,25Fall,quantnet_tracker
4448,unknown,,,3.72,4,,101,,,不明,不明,,rutgers-mqf,accepted,25Fall,quantnet_tracker
4449,unknown,,,3.3,4,,,,,不明,不明,,rutgers-mqf,accepted,25Fall,quantnet_tracker
4450,unknown,,,3.1,4,,,,,不明,不明,,rutgers-mqf,accepted,25Fall,quantnet_tracker
4451,unknown,,,2.89,4,,,,,不明,不明,,rutgers-mqf,accepted,25Fall,quantnet_tracker
4452,unknown,,,3.5,4,168,109,,,不明,不明,,rutgers-mqf,accepted,25Fall,quantnet_tracker
4453,unknown,,,3,4,170,,,,不明,不明,,rutgers-mqf,accepted,25Fall,quantnet_tracker
4454,unknown,,,3.4,4,156,,,,不明,不明,,rutgers-mqf,accepted,25Fall,quantnet_tracker
4455,unknown,,,3.4,4,,,,,不明,不明,,rutgers-mqf,accepted,25Fall,quantnet_tracker
4456,unknown,,,3.56,4,165,,,,不明,不明,,rutgers-mqf,accepted,25Fall,quantnet_tracker
4457,unknown,,,3.98,4,170,,,,不明,不明,,rutgers-mqf,accepted,25Fall,quantnet_tracker
4458,unknown,,,3.5,4,167,,,,不明,不明,,rutgers-mqf,accepted,25Fall,quantnet_tracker
4459,unknown,,,3.70,4,167,101,,,不明,不明,,rutgers-mqf,accepted,25Fall,quantnet_tracker
4460,unknown,,,3.719,4,,,,,不明,不明,,rutgers-mqf,accepted,25Fall,quantnet_tracker
4461,unknown,,,3.20,4,159,,,,不明,不明,,rutgers-mqf,accepted,25Fall,quantnet_tracker
4462,unknown,,,4,4,,,,,不明,不明,,rutgers-mqf,accepted,25Fall,quantnet_tracker
4463,unknown,,,,4,158,,,,不明,不明,,rutgers-mqf,rejected,25Fall,quantnet_tracker
4464,unknown,,,3.1,4,170,,,,不明,不明,,rutgers-mqf,accepted,25Fall,quantnet_tracker
4465,unknown,,,3.703,4,161,103,,,不明,不明,,rutgers-mqf,accepted,25Fall,quantnet_tracker
4466,unknown,,,3.4,4,165,,,,不明,不明,,rutgers-mqf,accepted,24Fall,quantnet_tracker
4467,unknown,,,2.84,4,167,,,,不明,不明,,rutgers-mqf,accepted,24Fall,quantnet_tracker
4468,unknown,,,3.36,4,157,,,,不明,不明,,rutgers-mqf,accepted,24Fall,quantnet_tracker
4469,unknown,,,,4,170,,,,不明,不明,,rutgers-mqf,accepted,24Fall,quantnet_tracker
4470,unknown,,,,4,,,,,不明,不明,,rutgers-mqf,accepted,24Fall,quantnet_tracker
4471,unknown,,,3.34,4,168,,,,不明,不明,,rutgers-mqf,accepted,23Fall,quantnet_tracker
4472,unknown,,,3.75,4,170,,,,不明,不明,,rutgers-mqf,accepted,23Fall,quantnet_tracker
4473,unknown,,,3.12,4,168,,,,不明,不明,,rutgers-mqf,accepted,23Fall,quantnet_tracker
